country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language
South Korea,KR,2023-07-16,TV,10,Nineteen to Twenty,Nineteen to Twenty: Limited Series,1,English
South Korea,KR,2023-07-09,Films,1,Extraction 2,,4,English
South Korea,KR,2023-07-09,Films,2,Puss in Boots: The Last Wish,,1,English
South Korea,KR,2023-07-09,Films,3,Inside Men: The Original,,1,English
South Korea,KR,2023-07-09,Films,4,Skyscraper,,1,English
South Korea,KR,2023-07-09,Films,5,Count,,5,English
South Korea,KR,2023-07-09,Films,6,Missing,,3,English
South Korea,KR,2023-07-09,Films,7,Extraction,,4,English
South Korea,KR,2023-07-09,Films,8,Line Walker,,1,English
South Korea,KR,2023-07-09,Films,9,Mortal Engines,,1,English
South Korea,KR,2023-07-09,Films,10,Shotgun Wedding,,1,English
South Korea,KR,2023-07-09,TV,1,Celebrity,Celebrity: Limited Series,2,English
South Korea,KR,2023-07-09,TV,2,King the Land,King the Land: Limited Series,4,English
South Korea,KR,2023-07-09,TV,3,Lies Hidden in my Garden,Lies Hidden in my Garden: Limited Series,3,English
South Korea,KR,2023-07-09,TV,4,See You in My 19th Life,See You in My 19th Life: Limited Series,4,English
South Korea,KR,2023-07-09,TV,5,Bloodhounds,Bloodhounds: Season 1,5,English
South Korea,KR,2023-07-09,TV,6,The Witcher,The Witcher: Season 3,2,English
South Korea,KR,2023-07-09,TV,7,My SL Partner,My SL Partner: Season 1,3,English
South Korea,KR,2023-07-09,TV,8,Bitch and Rich,Bitch and Rich: Season 1,5,English
South Korea,KR,2023-07-09,TV,9,Doom at Your Service,Doom at Your Service: Limited Series,1,English
South Korea,KR,2023-07-09,TV,10,Heart Signal,Heart Signal: Season 4,7,English
South Korea,KR,2023-07-02,Films,1,Extraction 2,,3,English
South Korea,KR,2023-07-02,Films,2,Missing,,2,English
South Korea,KR,2023-07-02,Films,3,Extraction,,3,English
South Korea,KR,2023-07-02,Films,4,King of Clones,,1,English
South Korea,KR,2023-07-02,Films,5,Count,,4,English
South Korea,KR,2023-07-02,Films,6,RED 2,,1,English
South Korea,KR,2023-07-02,Films,7,Tomb of the River,,4,English
South Korea,KR,2023-07-02,Films,8,John Wick: Chapter 3 - Parabellum,,4,English
South Korea,KR,2023-07-02,Films,9,John Wick,,4,English
South Korea,KR,2023-07-02,Films,10,John Wick: Chapter 2,,4,English
South Korea,KR,2023-07-02,TV,1,Lies Hidden in my Garden,Lies Hidden in my Garden: Limited Series,2,English
South Korea,KR,2023-07-02,TV,2,King the Land,King the Land: Limited Series,3,English
South Korea,KR,2023-07-02,TV,3,Bloodhounds,Bloodhounds: Season 1,4,English
South Korea,KR,2023-07-02,TV,4,See You in My 19th Life,See You in My 19th Life: Limited Series,3,English
South Korea,KR,2023-07-02,TV,5,Celebrity,Celebrity: Limited Series,1,English
South Korea,KR,2023-07-02,TV,6,Bitch and Rich,Bitch and Rich: Season 1,4,English
South Korea,KR,2023-07-02,TV,7,My SL Partner,My SL Partner: Season 1,2,English
South Korea,KR,2023-07-02,TV,8,Black Mirror,Black Mirror: Season 6,2,English
South Korea,KR,2023-07-02,TV,9,Heart Signal,Heart Signal: Season 4,6,English
South Korea,KR,2023-07-02,TV,10,The Witcher,The Witcher: Season 3,1,English
South Korea,KR,2023-06-25,Films,1,Extraction 2,,2,English
South Korea,KR,2023-06-25,Films,2,Extraction,,2,English
South Korea,KR,2023-06-25,Films,3,Tomb of the River,,3,English
South Korea,KR,2023-06-25,Films,4,Count,,3,English
South Korea,KR,2023-06-25,Films,5,John Wick: Chapter 3 - Parabellum,,3,English
South Korea,KR,2023-06-25,Films,6,Missing,,1,English
South Korea,KR,2023-06-25,Films,7,John Wick,,3,English
South Korea,KR,2023-06-25,Films,8,John Wick: Chapter 2,,3,English
South Korea,KR,2023-06-25,Films,9,Project Wolf Hunting,,5,English
South Korea,KR,2023-06-25,Films,10,Emily the Criminal,,2,English
South Korea,KR,2023-06-25,TV,1,Lies Hidden in my Garden,Lies Hidden in my Garden: Limited Series,1,English
South Korea,KR,2023-06-25,TV,2,King the Land,King the Land: Limited Series,2,English
South Korea,KR,2023-06-25,TV,3,Bloodhounds,Bloodhounds: Season 1,3,English
South Korea,KR,2023-06-25,TV,4,See You in My 19th Life,See You in My 19th Life: Limited Series,2,English
South Korea,KR,2023-06-25,TV,5,Bitch and Rich,Bitch and Rich: Season 1,3,English
South Korea,KR,2023-06-25,TV,6,My SL Partner,My SL Partner: Season 1,1,English
South Korea,KR,2023-06-25,TV,7,Heart Signal,Heart Signal: Season 4,5,English
South Korea,KR,2023-06-25,TV,8,The Good Bad Mother,The Good Bad Mother: Limited Series,9,English
South Korea,KR,2023-06-25,TV,9,Black Mirror,Black Mirror: Season 6,1,English
South Korea,KR,2023-06-25,TV,10,【OSHI NO KO】,【OSHI NO KO】: Season 1,2,English
South Korea,KR,2023-06-18,Films,1,Extraction 2,,1,English
South Korea,KR,2023-06-18,Films,2,Tomb of the River,,2,English
South Korea,KR,2023-06-18,Films,3,Count,,2,English
South Korea,KR,2023-06-18,Films,4,John Wick: Chapter 3 - Parabellum,,2,English
South Korea,KR,2023-06-18,Films,5,John Wick,,2,English
South Korea,KR,2023-06-18,Films,6,John Wick: Chapter 2,,2,English
South Korea,KR,2023-06-18,Films,7,Extraction,,1,English
South Korea,KR,2023-06-18,Films,8,Project Wolf Hunting,,4,English
South Korea,KR,2023-06-18,Films,9,Emily the Criminal,,1,English
South Korea,KR,2023-06-18,Films,10,The Killer: A Girl Who Deserves to Die,,4,English
South Korea,KR,2023-06-18,TV,1,Bloodhounds,Bloodhounds: Season 1,2,English
South Korea,KR,2023-06-18,TV,2,Bitch and Rich,Bitch and Rich: Season 1,2,English
South Korea,KR,2023-06-18,TV,3,King the Land,King the Land: Limited Series,1,English
South Korea,KR,2023-06-18,TV,4,Heart Signal,Heart Signal: Season 4,4,English
South Korea,KR,2023-06-18,TV,5,The Good Bad Mother,The Good Bad Mother: Limited Series,8,English
South Korea,KR,2023-06-18,TV,6,Siren: Survive the Island,Siren: Survive the Island: Limited Series,3,English
South Korea,KR,2023-06-18,TV,7,See You in My 19th Life,See You in My 19th Life: Limited Series,1,English
South Korea,KR,2023-06-18,TV,8,Doctor Cha,Doctor Cha: Limited Series,9,English
South Korea,KR,2023-06-18,TV,9,Queen of Masks,Queen of Masks: Season 1,8,English
South Korea,KR,2023-06-18,TV,10,【OSHI NO KO】,【OSHI NO KO】: Season 1,1,English
South Korea,KR,2023-06-11,Films,1,Count,,1,English
South Korea,KR,2023-06-11,Films,2,Project Wolf Hunting,,3,English
South Korea,KR,2023-06-11,Films,3,John Wick,,1,English
South Korea,KR,2023-06-11,Films,4,John Wick: Chapter 2,,1,English
South Korea,KR,2023-06-11,Films,5,John Wick: Chapter 3 - Parabellum,,1,English
South Korea,KR,2023-06-11,Films,6,The Killer: A Girl Who Deserves to Die,,3,English
South Korea,KR,2023-06-11,Films,7,Tomb of the River,,1,English
South Korea,KR,2023-06-11,Films,8,Tazza: The Poker Queen,,3,English
South Korea,KR,2023-06-11,Films,9,B Cut,,2,English
South Korea,KR,2023-06-11,Films,10,Toxic,,2,English
South Korea,KR,2023-06-11,TV,1,Bloodhounds,Bloodhounds: Season 1,1,English
South Korea,KR,2023-06-11,TV,2,The Good Bad Mother,The Good Bad Mother: Limited Series,7,English
South Korea,KR,2023-06-11,TV,3,Doctor Cha,Doctor Cha: Limited Series,8,English
South Korea,KR,2023-06-11,TV,4,Siren: Survive the Island,Siren: Survive the Island: Limited Series,2,English
South Korea,KR,2023-06-11,TV,5,Heart Signal,Heart Signal: Season 4,3,English
South Korea,KR,2023-06-11,TV,6,True to Love,True to Love: Limited Series,2,English
South Korea,KR,2023-06-11,TV,7,Queen of Masks,Queen of Masks: Season 1,7,English
South Korea,KR,2023-06-11,TV,8,Tale of the Nine Tailed,Tale of the Nine Tailed: Limited Series,7,English
South Korea,KR,2023-06-11,TV,9,I am Solo,I am Solo: Part 13 - Part 16,16,English
South Korea,KR,2023-06-11,TV,10,Bitch and Rich,Bitch and Rich: Season 1,1,English
South Korea,KR,2023-06-04,Films,1,Project Wolf Hunting,,2,English
South Korea,KR,2023-06-04,Films,2,The Killer: A Girl Who Deserves to Die,,2,English
South Korea,KR,2023-06-04,Films,3,Tazza: The Poker Queen,,2,English
South Korea,KR,2023-06-04,Films,4,B Cut,,1,English
South Korea,KR,2023-06-04,Films,5,Hidden,,1,English
South Korea,KR,2023-06-04,Films,6,Toxic,,1,English
South Korea,KR,2023-06-04,Films,7,Blood & Gold,,1,English
South Korea,KR,2023-06-04,Films,8,The Mother,,4,English
South Korea,KR,2023-06-04,Films,9,The Doorman,,1,English
South Korea,KR,2023-06-04,Films,10,The Point Men,,5,English
South Korea,KR,2023-06-04,TV,1,Doctor Cha,Doctor Cha: Limited Series,7,English
South Korea,KR,2023-06-04,TV,2,The Good Bad Mother,The Good Bad Mother: Limited Series,6,English
South Korea,KR,2023-06-04,TV,3,True to Love,True to Love: Limited Series,1,English
South Korea,KR,2023-06-04,TV,4,Tale of the Nine Tailed,Tale of the Nine Tailed: Limited Series,6,English
South Korea,KR,2023-06-04,TV,5,Queen of Masks,Queen of Masks: Season 1,6,English
South Korea,KR,2023-06-04,TV,6,I am Solo,I am Solo: Part 13 - Part 16,15,English
South Korea,KR,2023-06-04,TV,7,Heart Signal,Heart Signal: Season 4,2,English
South Korea,KR,2023-06-04,TV,8,Black Knight,Black Knight: Season 1,4,English
South Korea,KR,2023-06-04,TV,9,Siren: Survive the Island,Siren: Survive the Island: Limited Series,1,English
South Korea,KR,2023-06-04,TV,10,A Clean Sweep,A Clean Sweep: Part 2,6,English
South Korea,KR,2023-05-28,Films,1,Project Wolf Hunting,,1,English
South Korea,KR,2023-05-28,Films,2,The Mother,,3,English
South Korea,KR,2023-05-28,Films,3,Three Thousand Years of Longing,,2,English
South Korea,KR,2023-05-28,Films,4,The Killer: A Girl Who Deserves to Die,,1,English
South Korea,KR,2023-05-28,Films,5,Someone You Loved,,2,English
South Korea,KR,2023-05-28,Films,6,Mother's Day,,1,English
South Korea,KR,2023-05-28,Films,7,Marui Video,,2,English
South Korea,KR,2023-05-28,Films,8,The Point Men,,4,English
South Korea,KR,2023-05-28,Films,9,The Great Wall,,1,English
South Korea,KR,2023-05-28,Films,10,Tazza: The Poker Queen,,1,English
South Korea,KR,2023-05-28,TV,1,Doctor Cha,Doctor Cha: Limited Series,6,English
South Korea,KR,2023-05-28,TV,2,The Good Bad Mother,The Good Bad Mother: Limited Series,5,English
South Korea,KR,2023-05-28,TV,3,Black Knight,Black Knight: Season 1,3,English
South Korea,KR,2023-05-28,TV,4,Tale of the Nine Tailed,Tale of the Nine Tailed: Limited Series,5,English
South Korea,KR,2023-05-28,TV,5,Queen of Masks,Queen of Masks: Season 1,5,English
South Korea,KR,2023-05-28,TV,6,Heart Signal,Heart Signal: Season 4,1,English
South Korea,KR,2023-05-28,TV,7,I am Solo,I am Solo: Part 13 - Part 16,14,English
South Korea,KR,2023-05-28,TV,8,Pale Moon,,6,English
South Korea,KR,2023-05-28,TV,9,Brave Detectives,Brave Detectives: Season 2,9,English
South Korea,KR,2023-05-28,TV,10,A Clean Sweep,A Clean Sweep: Part 2,5,English
South Korea,KR,2023-05-21,Films,1,The Mother,,2,English
South Korea,KR,2023-05-21,Films,2,Someone You Loved,,1,English
South Korea,KR,2023-05-21,Films,3,Hero,,2,English
South Korea,KR,2023-05-21,Films,4,Three Thousand Years of Longing,,1,English
South Korea,KR,2023-05-21,Films,5,The Point Men,,3,English
South Korea,KR,2023-05-21,Films,6,Detective Knight: Rogue,,1,English
South Korea,KR,2023-05-21,Films,7,Marui Video,,1,English
South Korea,KR,2023-05-21,Films,8,Kill Boksoon,,8,English
South Korea,KR,2023-05-21,Films,9,Mrs. Harris Goes to Paris,,3,English
South Korea,KR,2023-05-21,Films,10,The Prison,,4,English
South Korea,KR,2023-05-21,TV,1,Black Knight,Black Knight: Season 1,2,English
South Korea,KR,2023-05-21,TV,2,Doctor Cha,Doctor Cha: Limited Series,5,English
South Korea,KR,2023-05-21,TV,3,The Good Bad Mother,The Good Bad Mother: Limited Series,4,English
South Korea,KR,2023-05-21,TV,4,Pale Moon,,5,English
South Korea,KR,2023-05-21,TV,5,Tale of the Nine Tailed,Tale of the Nine Tailed: Limited Series,4,English
South Korea,KR,2023-05-21,TV,6,Queen of Masks,Queen of Masks: Season 1,4,English
South Korea,KR,2023-05-21,TV,7,I am Solo,I am Solo: Part 13 - Part 16,13,English
South Korea,KR,2023-05-21,TV,8,Queenmaker,Queenmaker: Season 1,6,English
South Korea,KR,2023-05-21,TV,9,A Clean Sweep,A Clean Sweep: Part 2,4,English
South Korea,KR,2023-05-21,TV,10,HYE MI LEE YE CHAE PA,HYE MI LEE YE CHAE PA: Season 1,1,English
South Korea,KR,2023-05-14,Films,1,The Point Men,,2,English
South Korea,KR,2023-05-14,Films,2,Hero,,1,English
South Korea,KR,2023-05-14,Films,3,The Mother,,1,English
South Korea,KR,2023-05-14,Films,4,The Prison,,3,English
South Korea,KR,2023-05-14,Films,5,AKA,,3,English
South Korea,KR,2023-05-14,Films,6,Kill Boksoon,,7,English
South Korea,KR,2023-05-14,Films,7,Mrs. Harris Goes to Paris,,2,English
South Korea,KR,2023-05-14,Films,8,Switch,,6,English
South Korea,KR,2023-05-14,Films,9,The Invitation,,2,English
South Korea,KR,2023-05-14,Films,10,Tazza: The High Rollers,,2,English
South Korea,KR,2023-05-14,TV,1,Doctor Cha,Doctor Cha: Limited Series,4,English
South Korea,KR,2023-05-14,TV,2,Black Knight,Black Knight: Season 1,1,English
South Korea,KR,2023-05-14,TV,3,The Good Bad Mother,The Good Bad Mother: Limited Series,3,English
South Korea,KR,2023-05-14,TV,4,Pale Moon,,4,English
South Korea,KR,2023-05-14,TV,5,Queenmaker,Queenmaker: Season 1,5,English
South Korea,KR,2023-05-14,TV,6,Tale of the Nine Tailed,Tale of the Nine Tailed: Limited Series,3,English
South Korea,KR,2023-05-14,TV,7,Queen Charlotte: A Bridgerton Story,,2,English
South Korea,KR,2023-05-14,TV,8,Queen of Masks,Queen of Masks: Season 1,3,English
South Korea,KR,2023-05-14,TV,9,I am Solo,I am Solo: Part 13 - Part 16,12,English
South Korea,KR,2023-05-14,TV,10,A Clean Sweep,A Clean Sweep: Part 2,3,English
South Korea,KR,2023-05-07,Films,1,The Point Men,,1,English
South Korea,KR,2023-05-07,Films,2,AKA,,2,English
South Korea,KR,2023-05-07,Films,3,Kill Boksoon,,6,English
South Korea,KR,2023-05-07,Films,4,Mrs. Harris Goes to Paris,,1,English
South Korea,KR,2023-05-07,Films,5,The Invitation,,1,English
South Korea,KR,2023-05-07,Films,6,Switch,,5,English
South Korea,KR,2023-05-07,Films,7,White Night,,2,English
South Korea,KR,2023-05-07,Films,8,Code 8,,4,English
South Korea,KR,2023-05-07,Films,9,Tazza: The High Rollers,,1,English
South Korea,KR,2023-05-07,Films,10,Extreme Job,,3,English
South Korea,KR,2023-05-07,TV,1,Doctor Cha,Doctor Cha: Limited Series,3,English
South Korea,KR,2023-05-07,TV,2,Queenmaker,Queenmaker: Season 1,4,English
South Korea,KR,2023-05-07,TV,3,The Good Bad Mother,The Good Bad Mother: Limited Series,2,English
South Korea,KR,2023-05-07,TV,4,Pale Moon,,3,English
South Korea,KR,2023-05-07,TV,5,Queen of Masks,Queen of Masks: Season 1,2,English
South Korea,KR,2023-05-07,TV,6,I am Solo,I am Solo: Part 13 - Part 16,11,English
South Korea,KR,2023-05-07,TV,7,Queen Charlotte: A Bridgerton Story,,1,English
South Korea,KR,2023-05-07,TV,8,World Dice Tour,World Dice Tour: Season 1,8,English
South Korea,KR,2023-05-07,TV,9,Risqué Business: Japan,Risqué Business: Japan: Season 1,2,English
South Korea,KR,2023-05-07,TV,10,The Glory,The Glory: Season 1,19,English
South Korea,KR,2023-04-30,Films,1,Kill Boksoon,,5,English
South Korea,KR,2023-04-30,Films,2,Switch,,4,English
South Korea,KR,2023-04-30,Films,3,Code 8,,3,English
South Korea,KR,2023-04-30,Films,4,AKA,,1,English
South Korea,KR,2023-04-30,Films,5,Christmas Carol,,3,English
South Korea,KR,2023-04-30,Films,6,Hunger,,3,English
South Korea,KR,2023-04-30,Films,7,Chokehold,,1,English
South Korea,KR,2023-04-30,Films,8,The Unjust,,2,English
South Korea,KR,2023-04-30,Films,9,Extreme Job,,2,English
South Korea,KR,2023-04-30,Films,10,White Night,,1,English
South Korea,KR,2023-04-30,TV,1,Queenmaker,Queenmaker: Season 1,3,English
South Korea,KR,2023-04-30,TV,2,Doctor Cha,Doctor Cha: Limited Series,2,English
South Korea,KR,2023-04-30,TV,3,Pale Moon,,2,English
South Korea,KR,2023-04-30,TV,4,Risqué Business: Japan,Risqué Business: Japan: Season 1,1,English
South Korea,KR,2023-04-30,TV,5,The Good Bad Mother,The Good Bad Mother: Limited Series,1,English
South Korea,KR,2023-04-30,TV,6,I am Solo,I am Solo: Part 13 - Part 16,10,English
South Korea,KR,2023-04-30,TV,7,World Dice Tour,World Dice Tour: Season 1,7,English
South Korea,KR,2023-04-30,TV,8,The Glory,The Glory: Season 1,18,English
South Korea,KR,2023-04-30,TV,9,Queen of Masks,Queen of Masks: Season 1,1,English
South Korea,KR,2023-04-30,TV,10,A Clean Sweep,A Clean Sweep: Part 2,2,English
South Korea,KR,2023-04-23,Films,1,Kill Boksoon,,4,English
South Korea,KR,2023-04-23,Films,2,Switch,,3,English
South Korea,KR,2023-04-23,Films,3,Christmas Carol,,2,English
South Korea,KR,2023-04-23,Films,4,The Last Kingdom: Seven Kings Must Die,,2,English
South Korea,KR,2023-04-23,Films,5,Hunger,,2,English
South Korea,KR,2023-04-23,Films,6,Code 8,,2,English
South Korea,KR,2023-04-23,Films,7,"Lyle, Lyle, Crocodile",,1,English
South Korea,KR,2023-04-23,Films,8,Man in Love,,1,English
South Korea,KR,2023-04-23,Films,9,The Unjust,,1,English
South Korea,KR,2023-04-23,Films,10,Extreme Job,,1,English
South Korea,KR,2023-04-23,TV,1,Queenmaker,Queenmaker: Season 1,2,English
South Korea,KR,2023-04-23,TV,2,Doctor Cha,Doctor Cha: Limited Series,1,English
South Korea,KR,2023-04-23,TV,3,Pale Moon,,1,English
South Korea,KR,2023-04-23,TV,4,I am Solo,I am Solo: Part 13 - Part 16,9,English
South Korea,KR,2023-04-23,TV,5,Divorce Attorney Shin,Divorce Attorney Shin: Limited Series,7,English
South Korea,KR,2023-04-23,TV,6,The Glory,The Glory: Season 1,17,English
South Korea,KR,2023-04-23,TV,7,World Dice Tour,World Dice Tour: Season 1,6,English
South Korea,KR,2023-04-23,TV,8,Brave Detectives,Brave Detectives: Season 2,8,English
South Korea,KR,2023-04-23,TV,9,A Clean Sweep,A Clean Sweep: Part 2,1,English
South Korea,KR,2023-04-23,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,23,English
South Korea,KR,2023-04-16,Films,1,Kill Boksoon,,3,English
South Korea,KR,2023-04-16,Films,2,Switch,,2,English
South Korea,KR,2023-04-16,Films,3,Christmas Carol,,1,English
South Korea,KR,2023-04-16,Films,4,Hunger,,1,English
South Korea,KR,2023-04-16,Films,5,Code 8,,1,English
South Korea,KR,2023-04-16,Films,6,The Last Kingdom: Seven Kings Must Die,,1,English
South Korea,KR,2023-04-16,Films,7,Ticket to Paradise,,1,English
South Korea,KR,2023-04-16,Films,8,Chupa,,1,English
South Korea,KR,2023-04-16,Films,9,Murder Mystery,,2,English
South Korea,KR,2023-04-16,Films,10,Murder Mystery 2,,2,English
South Korea,KR,2023-04-16,TV,1,Queenmaker,Queenmaker: Season 1,1,English
South Korea,KR,2023-04-16,TV,2,Divorce Attorney Shin,Divorce Attorney Shin: Limited Series,6,English
South Korea,KR,2023-04-16,TV,3,The Glory,The Glory: Season 1,16,English
South Korea,KR,2023-04-16,TV,4,I am Solo,I am Solo: Part 13 - Part 16,8,English
South Korea,KR,2023-04-16,TV,5,Agency,Agency: Limited Series,4,English
South Korea,KR,2023-04-16,TV,6,BEEF,BEEF: Season 1,1,English
South Korea,KR,2023-04-16,TV,7,World Dice Tour,World Dice Tour: Season 1,5,English
South Korea,KR,2023-04-16,TV,8,Mr. Sunshine,Mr. Sunshine: Season 1,22,English
South Korea,KR,2023-04-16,TV,9,Brave Detectives,Brave Detectives: Season 2,7,English
South Korea,KR,2023-04-16,TV,10,Mr. Queen,Mr. Queen: Limited Series,9,English
South Korea,KR,2023-04-09,Films,1,Kill Boksoon,,2,English
South Korea,KR,2023-04-09,Films,2,Switch,,1,English
South Korea,KR,2023-04-09,Films,3,Next Door,,2,English
South Korea,KR,2023-04-09,Films,4,Murder Mystery 2,,1,English
South Korea,KR,2023-04-09,Films,5,Murder Mystery,,1,English
South Korea,KR,2023-04-09,Films,6,Believer: Extended Cut,,3,English
South Korea,KR,2023-04-09,Films,7,Men of Plastic,,5,English
South Korea,KR,2023-04-09,Films,8,Decibel,,4,English
South Korea,KR,2023-04-09,Films,9,The Kingdom,,1,English
