country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
Japan,JP,2026-01-25,Films,4,Cosmic Princess Kaguya!,,1,1575337.0,movie,Cosmic Princess Kaguya!,Animation|Fantasy|Music|Science Fiction,141.0,2026-01-22,8.3,50.0,17.729,ja,JP,0.0,0.0,Yoshitsugu Matsuoka|Saori Hayami|Maaya Sakamoto|Kenichi Suzumura|Natsuki Hanae,3.43,Shingo Yamashita,,,Released,3.0,0,1,0,20
Japan,JP,2026-01-25,Films,5,Kyojo Reunion,,4,1557886.0,movie,Kyojo Reunion,Drama,150.0,2026-03-19,0.0,0.0,1.0926,ja,JP,0.0,0.0,Takuya Kimura|Ren Meguro|Eiji Akaso|Shota Sometani|Kyoko Saito,2.38,Isamu Nakae,,,Released,-53.0,0,1,0,20
Japan,JP,2026-01-25,Films,6,Black Jack,,2,144734.0,movie,Black Jack,Western,99.0,1968-10-24,6.2,10.0,0.5075,it,IL|IT,0.0,0.0,Goffredo Unger|Rik Battaglia|Federico Chentrens|Larry Dolgin|Giovanni Ivan Scratuglia,1.03,Gianfranco Baldanello,,,Released,20912.0,0,1,0,20
Japan,JP,2026-01-25,Films,7,Rude to Love,,1,1297016.0,movie,Rude to Love,Drama|Romance|Thriller,105.0,2024-08-30,6.5,4.0,0.4331,ja,JP,0.0,0.0,Fumika Baba|Noriko Eguchi|Kotaro Koizumi|Jun Fubuki,1.26,Yukihiro Morigaki,,,Released,513.0,0,1,0,20
Japan,JP,2026-01-25,Films,8,100 Meters,,4,1295026.0,movie,100 METERS,Animation|Drama,107.0,2025-09-19,7.769,67.0,7.3927,ja,JP|US,0.0,3033000.0,Aoi Yuuki|Rie Takahashi|Kenjiro Tsuda|Tori Matsuzaka|Tomokazu Sugita,3.15,Kenji Iwaisawa,,,Released,128.0,0,1,0,20
Japan,JP,2026-01-25,Films,9,Baragaki Unbroken Samurai,,1,726894.0,movie,Baragaki: Unbroken Samurai,History|Drama|Action,148.0,2021-10-15,6.706,17.0,0.8256,ja,JP,0.0,0.0,Akira Emoto|Ko Shibasaki|Nijiro Murakami|Ryosuke Yamada|Ukon Onoe,2.08,Masato Harada,,,Released,1563.0,0,1,0,20
Japan,JP,2026-01-25,Films,10,Jujutsu Kaisen 0: The Movie,,15,810693.0,movie,Jujutsu Kaisen 0,Animation|Action|Fantasy,105.0,2021-12-24,8.1,1659.0,8.2491,ja,JP,0.0,195870885.0,Kana Hanazawa|Takahiro Sakurai|Yoshitsugu Matsuoka|Yuichi Nakamura|Kenjiro Tsuda,4.11,Sunghoo Park,,,Released,1493.0,0,1,0,20
Japan,JP,2026-01-25,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,3,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1940.0,0,3,1,20
Japan,JP,2026-01-25,TV,2,Frieren: Beyond Journey's End,Frieren: Beyond Journey's End: Season 2,1,209867.0,tv,Frieren: Beyond Journey's End,Animation|Action & Adventure|Drama|Sci-Fi & Fantasy,25.0,2023-09-29,8.771,698.0,91.4523,ja,JP,,,Hiroki Touchi|Atsumi Tanezaki|Nobuhiko Okamoto|Kana Ichinose|Yoji Ueda,1.75,Kanehito Yamada|Keiichiro Saito|Tsukasa Abe,1.0,39.0,Returning Series,849.0,0,2,1,20
Japan,JP,2026-01-25,TV,3,Hell's Paradise: Jigokuraku,Hell's Paradise: Jigokuraku: Season 2,1,117465.0,tv,Hell's Paradise,Animation|Action & Adventure|Sci-Fi & Fantasy,25.0,2023-04-01,8.142,394.0,69.7477,ja,JP,,,Rie Takahashi|Yumiri Hanamori|Konomi Kohara|Ryohei Kimura|Daiki Yamashita,2.33,Yuji Kaku,1.0,25.0,Returning Series,1030.0,0,2,1,20
Japan,JP,2026-01-25,TV,4,Silent Truth,Silent Truth: Season 1,2,306207.0,tv,Silent Truth,Mystery,,2026-01-13,7.0,1.0,6.2546,ja,JP,,,Noriko Eguchi|Sayuri Inoue|Ryoma Takeuchi|Kana Kita|Mao Inoue,1.35,,1.0,9.0,Returning Series,12.0,0,1,0,20
Japan,JP,2026-01-25,TV,5,【OSHI NO KO】,【OSHI NO KO】: Season 3,1,203737.0,tv,【OSHI NO KO】,Animation|Drama,,2023-04-12,8.343,299.0,37.3041,ja,JP,,,Manaka Iwami|Kent Ito|Takeo Otsuka|Rumi Okubo|Megumi Han,1.83,,1.0,35.0,Returning Series,1019.0,0,3,1,20
Japan,JP,2026-01-25,TV,6,Single’s Inferno,Single’s Inferno: Season 5,1,139798.0,tv,Single's Inferno,Reality|Comedy|Talk,60.0,2021-12-18,7.724,85.0,26.3693,ko,KR,,,Jo Yi-geon|Dex|Lee Da-hee|Hong Jin-kyung|Hanhae,2.58,Kim Jae-won|Kim Na-hyun,5.0,53.0,Returning Series,1499.0,1,5,1,20
Japan,JP,2026-01-25,TV,7,The Boyfriend,The Boyfriend: Season 2,2,256220.0,tv,The Boyfriend,Reality,,2024-07-09,8.35,20.0,5.6435,ja,JP,,,Chiaki Horan|Durian Lollobrigida|MEGUMI|Thelma Aoyama|Yoshimi Tokui,0.95,,2.0,25.0,Returning Series,565.0,0,2,1,20
Japan,JP,2026-01-25,TV,8,Can This Love Be Translated?,Can This Love Be Translated?: Limited Series,1,229891.0,tv,Can This Love Be Translated?,Drama|Comedy,75.0,2026-01-16,8.6,75.0,19.5449,ko,KR,,,Go Youn-jung|Kim Seon-ho|Lee E-dam|Sota Fukushi|Choi Woo-sung,3.09,Hong Jeong-eun|Hong Mi-ran|Yoo Young-eun,1.0,12.0,Ended,9.0,1,1,0,20
Japan,JP,2026-01-25,TV,9,A Gatherer's Adventure in Isekai,A Gatherer's Adventure in Isekai: Season 1,1,284442.0,tv,A Gatherer's Adventure in Isekai,Animation|Action & Adventure|Sci-Fi & Fantasy,,2025-10-07,7.565,23.0,5.1723,ja,JP|TW,,,Nobunaga Shimazaki|Ayasa Ito|Makoto Koichi,1.26,,1.0,12.0,Ended,110.0,0,1,0,20
Japan,JP,2026-01-25,TV,10,You and I Are Polar Opposites,You and I Are Polar Opposites: Season 1,1,278043.0,tv,You and I Are Polar Opposites,Animation|Comedy,24.0,2026-01-11,8.7,13.0,18.9613,ja,JP,,,Tomori Kusunoki|Sayumi Suzushiro|Miyuri Shimabukuro|Shogo Sakata|Wataru Katoh,1.23,,1.0,12.0,Returning Series,14.0,0,1,0,20
Japan,JP,2026-01-18,Films,1,SHAM,,2,545368.0,movie,Sham,Drama|Romance,50.0,1921-05-05,0.0,0.0,0.1596,en,US,0.0,0.0,Ethel Clayton|Carrie Clark Ward|Sylvia Ashton|Theodore Roberts|Helen Dunbar,0.54,Thomas N. Heffron,,,Released,38244.0,0,1,0,20
Japan,JP,2026-01-18,Films,2,Kyojo Reunion,,3,1557886.0,movie,Kyojo Reunion,Drama,150.0,2026-03-19,0.0,0.0,1.0926,ja,JP,0.0,0.0,Takuya Kimura|Ren Meguro|Eiji Akaso|Shota Sometani|Kyoko Saito,2.38,Isamu Nakae,,,Released,-60.0,0,1,0,20
Japan,JP,2026-01-18,Films,3,100 Meters,,3,1295026.0,movie,100 METERS,Animation|Drama,107.0,2025-09-19,7.769,67.0,7.3927,ja,JP|US,0.0,3033000.0,Aoi Yuuki|Rie Takahashi|Kenjiro Tsuda|Tori Matsuzaka|Tomokazu Sugita,3.15,Kenji Iwaisawa,,,Released,121.0,0,1,0,20
Japan,JP,2026-01-18,Films,4,Black Jack,,1,144734.0,movie,Black Jack,Western,99.0,1968-10-24,6.2,10.0,0.5075,it,IL|IT,0.0,0.0,Goffredo Unger|Rik Battaglia|Federico Chentrens|Larry Dolgin|Giovanni Ivan Scratuglia,1.03,Gianfranco Baldanello,,,Released,20905.0,0,1,0,20
Japan,JP,2026-01-18,Films,5,The Rip,,1,1306368.0,movie,The Rip,Action|Thriller|Crime,113.0,2026-01-13,7.063,1202.0,78.6886,en,US,100000000.0,0.0,Ben Affleck|Matt Damon|Scott Adkins|Teyana Taylor|Sasha Calle,6.23,Joe Carnahan,,,Released,5.0,0,1,0,20
Japan,JP,2026-01-18,Films,6,Matched,,2,890336.0,movie,Matched,Thriller|Comedy,99.0,2021-10-26,0.0,0.0,1.2054,en,,0.0,0.0,Arielle Fray|Sean Tapiero|Natalia Cruz|Alec Centeno|Daniel Aranda,0.37,Salvatore Marotta,,,Released,1545.0,0,1,0,20
Japan,JP,2026-01-18,Films,7,Monster Hunter,,3,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2026-01-18,Films,8,Jujutsu Kaisen 0: The Movie,,14,810693.0,movie,Jujutsu Kaisen 0,Animation|Action|Fantasy,105.0,2021-12-24,8.1,1659.0,8.2491,ja,JP,0.0,195870885.0,Kana Hanazawa|Takahiro Sakurai|Yoshitsugu Matsuoka|Yuichi Nakamura|Kenjiro Tsuda,4.11,Sunghoo Park,,,Released,1486.0,0,1,0,20
Japan,JP,2026-01-18,Films,9,Monster,,3,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8061.0,0,1,0,20
Japan,JP,2026-01-18,Films,9,Monster,,3,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8061.0,0,1,0,20
Japan,JP,2026-01-18,Films,10,KPop Demon Hunters,,29,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,212.0,0,1,0,20
Japan,JP,2026-01-18,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,2,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1933.0,0,3,1,20
Japan,JP,2026-01-18,TV,2,Silent Truth,Silent Truth: Season 1,1,306207.0,tv,Silent Truth,Mystery,,2026-01-13,7.0,1.0,6.2546,ja,JP,,,Noriko Eguchi|Sayuri Inoue|Ryoma Takeuchi|Kana Kita|Mao Inoue,1.35,,1.0,9.0,Returning Series,5.0,0,1,0,20
Japan,JP,2026-01-18,TV,3,The Boyfriend,The Boyfriend: Season 2,1,256220.0,tv,The Boyfriend,Reality,,2024-07-09,8.35,20.0,5.6435,ja,JP,,,Chiaki Horan|Durian Lollobrigida|MEGUMI|Thelma Aoyama|Yoshimi Tokui,0.95,,2.0,25.0,Returning Series,558.0,0,2,1,20
Japan,JP,2026-01-18,TV,4,Starto Countdown 2025→2026,Starto Countdown 2025→2026: Season 1,2,1612719.0,movie,Starto Countdown 2025→2026,,126.0,,0.0,0.0,0.0256,en,,0.0,0.0,,0.0,,,,Released,,0,1,0,20
Japan,JP,2026-01-18,TV,5,timelesz project -REAL-,timelesz project -REAL-: Season 1,2,312921.0,tv,timelesz project -REAL-,Documentary,,2026-02-01,0.0,0.0,0.3923,ja,JP,,,,0.0,,1.0,10.0,Returning Series,-14.0,0,1,0,20
Japan,JP,2026-01-18,TV,6,Fire Force,Fire Force: Season 3 Part 2,1,88046.0,tv,Fire Force,Animation|Action & Adventure|Sci-Fi & Fantasy|Comedy,24.0,2019-07-05,8.369,595.0,12.5811,ja,JP|US|CN,,,Aoi Yuuki|Mao Ichimichi|Kenichi Suzumura|Kazuya Nakai|Yusuke Kobayashi,3.02,,3.0,73.0,Returning Series,2389.0,0,3,1,20
Japan,JP,2026-01-18,TV,7,Badly in Love,Badly in Love: Season 1,6,305379.0,tv,Badly in Love,Reality,,2025-12-09,7.8,4.0,2.8853,ja,JP,,,MEGUMI|Nagano|AK-69,0.77,MEGUMI,1.0,10.0,Returning Series,40.0,0,1,0,20
Japan,JP,2026-01-18,TV,8,"Jack-of-All-Trades, Party of None","Jack-of-All-Trades, Party of None: Season 1",2,285166.0,tv,"Jack-of-All-Trades, Party of None",Animation|Action & Adventure|Sci-Fi & Fantasy,,2026-01-04,8.5,15.0,43.0947,ja,JP,,,Manaka Iwami|Saori Onishi|Takeo Otsuka|You Taichi|Hina Tachibana,1.36,,1.0,12.0,Returning Series,14.0,0,1,0,20
Japan,JP,2026-01-18,TV,9,MF Ghost,MF Ghost: Season 3,1,154526.0,tv,MF GHOST,Animation|Action & Adventure,24.0,2023-10-02,8.2,32.0,20.4253,ja,JP,,,Ayane Sakura|Yuma Uchida,2.46,,1.0,32.0,Returning Series,839.0,0,3,1,20
Japan,JP,2026-01-18,TV,10,Sounds of Winter,Sounds of Winter: Season 1,1,307682.0,tv,Sounds of Winter,Drama,50.0,2026-01-14,7.0,1.0,2.5326,ja,JP,,,Hana Sugisaki|Amane Okayama|Ryo Narita|Yuki Kura|Taro Uchibori,1.28,,1.0,8.0,Returning Series,4.0,0,1,0,20
Japan,JP,2026-01-11,Films,1,SHAM,,1,545368.0,movie,Sham,Drama|Romance,50.0,1921-05-05,0.0,0.0,0.1596,en,US,0.0,0.0,Ethel Clayton|Carrie Clark Ward|Sylvia Ashton|Theodore Roberts|Helen Dunbar,0.54,Thomas N. Heffron,,,Released,38237.0,0,1,0,20
Japan,JP,2026-01-11,Films,2,Kyojo Reunion,,2,1557886.0,movie,Kyojo Reunion,Drama,150.0,2026-03-19,0.0,0.0,1.0926,ja,JP,0.0,0.0,Takuya Kimura|Ren Meguro|Eiji Akaso|Shota Sometani|Kyoko Saito,2.38,Isamu Nakae,,,Released,-67.0,0,1,0,20
Japan,JP,2026-01-11,Films,3,100 Meters,,2,1295026.0,movie,100 METERS,Animation|Drama,107.0,2025-09-19,7.769,67.0,7.3927,ja,JP|US,0.0,3033000.0,Aoi Yuuki|Rie Takahashi|Kenjiro Tsuda|Tori Matsuzaka|Tomokazu Sugita,3.15,Kenji Iwaisawa,,,Released,114.0,0,1,0,20
Japan,JP,2026-01-11,Films,4,Monster Hunter,,2,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2026-01-11,Films,5,Matched,,1,890336.0,movie,Matched,Thriller|Comedy,99.0,2021-10-26,0.0,0.0,1.2054,en,,0.0,0.0,Arielle Fray|Sean Tapiero|Natalia Cruz|Alec Centeno|Daniel Aranda,0.37,Salvatore Marotta,,,Released,1538.0,0,1,0,20
Japan,JP,2026-01-11,Films,6,Monster,,2,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8054.0,0,1,0,20
Japan,JP,2026-01-11,Films,6,Monster,,2,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8054.0,0,1,0,20
Japan,JP,2026-01-11,Films,7,10DANCE,,4,1400032.0,movie,10DANCE,Romance|Drama,127.0,2025-12-17,7.427,82.0,3.4744,ja,JP,0.0,0.0,Keita Machida|Ryoma Takeuchi|Susie Trayling|Shinya Hamada|Kento Ogura,1.24,Keishi Otomo,,,Released,25.0,0,1,0,20
Japan,JP,2026-01-11,Films,8,The Great Flood,,4,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,115.0,1,1,0,20
Japan,JP,2026-01-11,Films,9,Ghost Book,,1,961418.0,movie,Ghost Book,Fantasy,112.0,2022-07-22,6.1,14.0,1.0436,ja,JP,0.0,0.0,Akio Otsuka|Tomokazu Sugita|Hiro Shimono|Sonny Mcclendon|Ryunosuke Kamiki,2.58,Takashi Yamazaki,,,Released,1269.0,0,1,0,20
Japan,JP,2026-01-11,Films,10,Cloud,,3,1158675.0,movie,Cloud,,6.0,2022-08-15,0.0,0.0,0.0588,es,,0.0,0.0,,0.0,Los Ingrávidos,,,Released,1245.0,0,1,0,20
Japan,JP,2026-01-11,TV,1,Jujutsu Kaisen,Jujutsu Kaisen: Season 3,1,95479.0,tv,JUJUTSU KAISEN,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2020-10-03,8.56,4197.0,185.2808,ja,JP,,,,0.0,,1.0,59.0,Returning Series,1926.0,0,3,1,20
Japan,JP,2026-01-11,TV,2,Starto Countdown 2025→2026,Starto Countdown 2025→2026: Season 1,1,1612719.0,movie,Starto Countdown 2025→2026,,126.0,,0.0,0.0,0.0256,en,,0.0,0.0,,0.0,,,,Released,,0,1,0,20
Japan,JP,2026-01-11,TV,3,Sentenced To Be a Hero,Sentenced To Be a Hero: Season 1,1,249907.0,tv,Sentenced to Be a Hero,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2026-01-03,8.934,38.0,38.1598,ja,JP|KR,,,Yoshitsugu Matsuoka|Yoko Hikasa|Shizuka Ishigami|Shoya Chiba|Yoji Ueda,2.25,,1.0,12.0,Returning Series,8.0,0,1,0,20
Japan,JP,2026-01-11,TV,4,timelesz project -REAL-,timelesz project -REAL-: Season 1,1,312921.0,tv,timelesz project -REAL-,Documentary,,2026-02-01,0.0,0.0,0.3923,ja,JP,,,,0.0,,1.0,10.0,Returning Series,-21.0,0,1,0,20
Japan,JP,2026-01-11,TV,5,Badly in Love,Badly in Love: Season 1,5,305379.0,tv,Badly in Love,Reality,,2025-12-09,7.8,4.0,2.8853,ja,JP,,,MEGUMI|Nagano|AK-69,0.77,MEGUMI,1.0,10.0,Returning Series,33.0,0,1,0,20
Japan,JP,2026-01-11,TV,6,"Jack-of-All-Trades, Party of None","Jack-of-All-Trades, Party of None: Season 1",1,285166.0,tv,"Jack-of-All-Trades, Party of None",Animation|Action & Adventure|Sci-Fi & Fantasy,,2026-01-04,8.5,15.0,43.0947,ja,JP,,,Manaka Iwami|Saori Onishi|Takeo Otsuka|You Taichi|Hina Tachibana,1.36,,1.0,12.0,Returning Series,7.0,0,1,0,20
Japan,JP,2026-01-11,TV,7,It Is My Husband,It Is My Husband: Season 1,1,305988.0,tv,It Is My Husband,Mystery,,2026-01-05,0.0,0.0,1.1913,ja,JP,,,Mizuho Shiromiya|Yuki Sakurai|Kaito Nakamura|Rena Matsui|Nao Matsushita,0.87,,1.0,7.0,Returning Series,6.0,0,1,0,20
Japan,JP,2026-01-11,TV,8,Tamon’s B-Side,Tamon’s B-Side: Season 1,1,276393.0,tv,Tamon's B-Side,Animation|Comedy,,2026-01-04,7.6,13.0,15.1108,ja,JP,,,Saori Hayami|Ryuho Nagaoka|Shoya Chiba|Kohei Amasaki|Tasuku Hatanaka,1.72,,1.0,13.0,Returning Series,7.0,0,1,0,20
Japan,JP,2026-01-11,TV,9,SHIBOYUGI: Playing Death Games to Put Food on the Table,SHIBOYUGI: Playing Death Games to Put Food on the Table: Season 1,1,263330.0,tv,SHIBOYUGI: Playing Death Games to Put Food on the Table,Animation|Action & Adventure,,2026-01-07,7.5,14.0,8.5351,ja,JP,,,Chiyuki Miura,0.94,,1.0,11.0,Returning Series,4.0,0,1,0,20
Japan,JP,2026-01-11,TV,10,Idol I,Idol I: 시즌 1,3,13700.0,tv,Indian Idol,Reality,75.0,2004-10-28,6.1,14.0,12.8342,hi,IN,,,Shreya Ghoshal|Vishal Dadlani|Badshah|Aditya Narayan,1.06,,16.0,408.0,Returning Series,7745.0,0,1,0,20
Japan,JP,2026-01-04,Films,1,Kyojo Reunion,,1,1557886.0,movie,Kyojo Reunion,Drama,150.0,2026-03-19,0.0,0.0,1.0926,ja,JP,0.0,0.0,Takuya Kimura|Ren Meguro|Eiji Akaso|Shota Sometani|Kyoko Saito,2.38,Isamu Nakae,,,Released,-74.0,0,1,0,20
Japan,JP,2026-01-04,Films,2,100 Meters,,1,1295026.0,movie,100 METERS,Animation|Drama,107.0,2025-09-19,7.769,67.0,7.3927,ja,JP|US,0.0,3033000.0,Aoi Yuuki|Rie Takahashi|Kenjiro Tsuda|Tori Matsuzaka|Tomokazu Sugita,3.15,Kenji Iwaisawa,,,Released,107.0,0,1,0,20
Japan,JP,2026-01-04,Films,3,The Great Flood,,3,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,108.0,1,1,0,20
Japan,JP,2026-01-04,Films,4,10DANCE,,3,1400032.0,movie,10DANCE,Romance|Drama,127.0,2025-12-17,7.427,82.0,3.4744,ja,JP,0.0,0.0,Keita Machida|Ryoma Takeuchi|Susie Trayling|Shinya Hamada|Kento Ogura,1.24,Keishi Otomo,,,Released,18.0,0,1,0,20
Japan,JP,2026-01-04,Films,5,Cloud,,2,1158675.0,movie,Cloud,,6.0,2022-08-15,0.0,0.0,0.0588,es,,0.0,0.0,,0.0,Los Ingrávidos,,,Released,1238.0,0,1,0,20
Japan,JP,2026-01-04,Films,6,Monster Hunter,,1,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2026-01-04,Films,7,KPop Demon Hunters,,28,803796.0,movie,KPop Demon Hunters,Fantasy|Music|Comedy|Animation,96.0,2025-06-20,8.1,2397.0,42.9908,en,US,100000000.0,24690793.0,Lee Byung-hun|Ken Jeong|Liza Koshy|Ahn Hyo-seop|Daniel Dae Kim,2.91,Maggie Kang|Chris Appelhans,,,Released,198.0,0,1,0,20
Japan,JP,2026-01-04,Films,8,Muroi Shinji: Stay Alive,,3,1285375.0,movie,Muroi Shinji: Stay Alive,Crime|Mystery|Drama,117.0,2024-11-15,5.0,2.0,0.3286,ja,JP,0.0,10174418.0,Riko Fukumoto|Kouhei Matsushita|Miki Maya|Naoko Iijima|Yuma Yamoto,1.19,Katsuyuki Motohiro,,,Released,415.0,0,1,0,20
Japan,JP,2026-01-04,Films,9,Monster,,1,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8047.0,0,1,0,20
Japan,JP,2026-01-04,Films,9,Monster,,1,504.0,movie,Monster,Crime|Drama,109.0,2003-12-24,7.209,2485.0,2.8004,en,US|DE,8000000.0,58469210.0,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Rus Blackwell,3.59,Patty Jenkins,,,Released,8047.0,0,1,0,20
Japan,JP,2026-01-04,Films,10,Anpanman: Baikinman and Lulun in the Picture Book,,3,,,,,,,,,,,,,,,,,,,,,0,1,0,20
Japan,JP,2026-01-04,TV,1,Badly in Love,Badly in Love: Season 1,4,305379.0,tv,Badly in Love,Reality,,2025-12-09,7.8,4.0,2.8853,ja,JP,,,MEGUMI|Nagano|AK-69,0.77,MEGUMI,1.0,10.0,Returning Series,26.0,0,1,0,20
Japan,JP,2026-01-04,TV,2,Stranger Things,Stranger Things 5,4,66732.0,tv,Stranger Things,Sci-Fi & Fantasy|Mystery|Action & Adventure,,2016-07-15,8.579,20658.0,231.5885,en,US,,,Millie Bobby Brown|Finn Wolfhard|Sadie Sink|Maya Hawke|Joe Keery,10.32,Ross Duffer|Matt Duffer,5.0,42.0,Ended,3460.0,0,1,0,20
Japan,JP,2026-01-04,TV,3,Cashero,Cashero: Limited Series,1,238458.0,tv,Cashero,Action & Adventure|Drama,,2025-12-26,7.262,63.0,13.6326,ko,KR,,,Lee Jun-ho|Lee Chae-min|Kang Hanna|Shin Su-hyun|Kim Hye-jun,1.74,Lee Chang-min|Jeon Chan-ho,1.0,8.0,Ended,9.0,1,1,0,20
Japan,JP,2026-01-04,TV,4,Last Samurai Standing,Last Samurai Standing: Season 1,8,252193.0,tv,Last Samurai Standing,Action & Adventure|Drama,,2025-11-13,7.8,180.0,14.4273,ja,JP,,,Riho Yoshioka|Hiroshi Abe|Shota Sometani|Hideaki Ito|Kaya Kiyohara,2.14,,2.0,6.0,Returning Series,52.0,0,1,0,20
Japan,JP,2026-01-04,TV,5,Idol I,Idol I: 시즌 1,2,13700.0,tv,Indian Idol,Reality,75.0,2004-10-28,6.1,14.0,12.8342,hi,IN,,,Shreya Ghoshal|Vishal Dadlani|Badshah|Aditya Narayan,1.06,,16.0,408.0,Returning Series,7738.0,0,1,0,20
Japan,JP,2026-01-04,TV,6,Campfire Cooking in Another World with My Absurd Skill,Campfire Cooking in Another World with My Absurd Skill: Season 2,11,213402.0,tv,Campfire Cooking in Another World with My Absurd Skill,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2023-01-11,8.326,273.0,24.8885,ja,JP,,,Maaya Uchida|Yuma Uchida|Yuhko Kaida|Satoshi Hino|You Taichi,2.18,,1.0,24.0,Ended,1089.0,0,2,1,20
Japan,JP,2026-01-04,TV,7,Scandal Eve,Scandal Eve: Season 1,7,299878.0,tv,Scandal Eve,Mystery,,2025-11-19,0.0,0.0,1.572,ja,JP,,,Ko Shibasaki|Haruna Kawaguchi|Honami Suzuki|Yusuke Santamaria|Shuntaro Yanagi,1.27,,1.0,6.0,Ended,46.0,0,1,0,20
Japan,JP,2026-01-04,TV,8,One-Punch Man,One-Punch Man: Season 3,8,63926.0,tv,One-Punch Man,Animation|Comedy|Action & Adventure|Sci-Fi & Fantasy,24.0,2015-10-05,8.381,4006.0,38.6545,ja,JP,,,Makoto Furukawa,2.32,,3.0,36.0,Returning Series,3744.0,0,3,1,20
Japan,JP,2026-01-04,TV,9,SPY x FAMILY,SPY x FAMILY: Season 3,13,120089.0,tv,SPY x FAMILY,Animation|Action & Adventure|Comedy,24.0,2022-04-09,8.5,2184.0,56.0463,ja,JP,,,Saori Hayami|Atsumi Tanezaki|Takuya Eguchi|Kenichirou Matsuda,2.41,,3.0,50.0,Ended,1366.0,0,3,1,20
Japan,JP,2026-01-04,TV,10,Inspector DAIMAJIN,Inspector DAIMAJIN: Season 1,1,228492.0,tv,Inspector Daimajin,Drama|Crime,48.0,2023-07-07,7.0,2.0,2.6555,ja,JP,,,Tao Tsuchiya|Renn Kiriyama|Riko Narumi|Osamu Mukai|Katsunori Takahashi,1.29,,1.0,8.0,Ended,912.0,0,1,0,20
Japan,JP,2025-12-28,Films,1,The Great Flood,,2,982843.0,movie,The Great Flood,Science Fiction|Adventure|Drama,107.0,2025-09-18,5.984,592.0,34.7785,ko,KR,0.0,0.0,Kim Da-mi|Lee Dong-chan|Cho Seung-yeon|Yuna|Kim Byung-nam,1.36,Kim Byung-woo,,,Released,101.0,1,1,0,20
