country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,language,tmdb_id,tmdb_type,tmdb_title,genres,runtime_minutes,release_date,tmdb_rating,tmdb_vote_count,tmdb_popularity,original_language,production_countries,budget_usd,revenue_usd,top_cast,avg_cast_popularity,director,num_seasons,num_episodes,status,days_since_release,is_korean,season_number,is_sequel,competing_titles_this_week
South Korea,KR,2024-06-16,Films,2,Fatal Intuition,,2,English,369443.0,movie,Fatal Intuition,Thriller|Crime,109.0,2015-10-28,5.684,38.0,0.9293,ko,KR,0.0,0.0,Jang In-sub|Seo Hyun-woo|Yoo Hai-jin|Choi Yoo-song|Lee You-young,1.6,Yun Jun-hyung,,,Released,3154.0,1,1,0,20
South Korea,KR,2024-06-16,Films,3,Hit Man,,1,English,974635.0,movie,Hit Man,Comedy|Romance|Crime,116.0,2024-05-16,6.791,1535.0,5.8961,en,US,8800000.0,5101673.0,Adria Arjona|Glen Powell|Morgana Shaw|Kim Baptiste|Molly Bernard,4.05,Richard Linklater,,,Released,31.0,0,1,0,20
South Korea,KR,2024-06-16,Films,4,Citizen of a Kind,,4,English,696047.0,movie,Citizen of a Kind,Comedy|Crime,113.0,2024-01-24,7.529,34.0,1.3604,ko,KR,0.0,11976305.0,Ra Mi-ran|Ahn Eun-jin|Lee Kyu-ho|Yeom Hye-ran|Kim Ja-young,1.65,Park Young-ju,,,Released,144.0,1,1,0,20
South Korea,KR,2024-06-16,Films,5,Han Gong-ju,,2,English,229304.0,movie,Han Gong-ju,Drama,112.0,2014-04-17,7.228,125.0,1.6172,ko,KR,0.0,0.0,Kim Hyun-joon|Chun Woo-hee|Kwon Beom-taek|Kimchoi Yong-joon|Oh Hee-jun,1.47,Lee Su-jin,,,Released,3713.0,1,1,0,20
South Korea,KR,2024-06-16,Films,6,Mysteries of the Terracotta Warriors,,1,English,1255028.0,movie,Mysteries of the Terracotta Warriors,Documentary,78.0,2024-06-11,6.745,49.0,0.4057,en,GB,0.0,0.0,Chen Jingyu|Jing Lusi|Prof. Lo Yuet Keung|Xu Yanqiao|Gao Haittan,1.12,James Tovell,,,Released,5.0,0,1,0,20
South Korea,KR,2024-06-16,Films,7,Four Brothers,,1,English,8292.0,movie,Four Brothers,Action|Crime,109.0,2005-08-11,6.805,2325.0,4.4282,en,US,45000000.0,92374674.0,Mark Wahlberg|Sofía Vergara|Taraji P. Henson|Terrence Howard|Chiwetel Ejiofor,5.27,John Singleton,,,Released,6884.0,0,1,0,20
South Korea,KR,2024-06-16,Films,8,Baki Hanma VS Kengan Ashura,,2,English,1263421.0,movie,Baki Hanma VS Kengan Ashura,Animation|Action|Fantasy,60.0,2024-06-05,7.426,317.0,3.6472,ja,JP,0.0,0.0,Nobunaga Shimazaki|Tatsuhisa Suzuki,1.66,Toshiki Hirano,,,Released,11.0,0,1,0,20
South Korea,KR,2024-06-16,Films,9,Shadows in the Palace,,1,English,61128.0,movie,Shadows in the Palace,Mystery|Drama|Thriller,112.0,2007-10-18,6.944,18.0,0.7917,ko,KR,0.0,0.0,Mun Ka-young|Ye Su-jeong|Yoon Se-a|Son Young-soon|Nam Jung-hee,1.64,Kim Mee-jeung,,,Released,6086.0,1,1,0,20
South Korea,KR,2024-06-16,Films,10,Bade Miyan Chote Miyan,,1,English,936622.0,movie,Bade Miyan Chote Miyan,Action,164.0,2024-04-11,6.426,47.0,0.9117,hi,IN,41100000.0,12018000.0,Akshay Kumar|Tiger Shroff|Prithviraj Sukumaran|Sonakshi Sinha|Ronit Roy,4.21,Ali Abbas Zafar,,,Released,66.0,0,1,0,20
South Korea,KR,2024-06-16,TV,1,Hierarchy,Hierarchy: Limited Series,2,English,226527.0,tv,Hierarchy,Drama,60.0,2024-06-07,7.603,160.0,7.9433,ko,KR,,,Kim Jae-won|Roh Jeong-eui|Lee Chae-min|Choi Won-young|Bae Hae-seon,2.2,Choo Hye-mi|Bae Hyun-jin,1.0,7.0,Ended,9.0,1,1,0,20
South Korea,KR,2024-06-16,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,5,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1898.0,0,1,0,20
South Korea,KR,2024-06-16,TV,3,The 8 Show,The 8 Show: Limited Series,5,English,156484.0,tv,The 8 Show,Drama|Mystery,,2024-05-17,7.229,306.0,5.8156,ko,KR,,,Park Jeong-min|Ryu Jun-yeol|Chun Woo-hee|Bae Sung-woo|Lee Zoo-young,1.81,Han Jae-rim,1.0,8.0,Ended,30.0,1,1,0,20
South Korea,KR,2024-06-16,TV,4,The Atypical Family,The Atypical Family: Limited Series,7,English,232616.0,tv,The Atypical Family,Drama|Sci-Fi & Fantasy,70.0,2024-05-04,8.202,109.0,6.4597,ko,KR,,,Claudia Kim|Jang Ki-yong|Chun Woo-hee|Choi Seung-yoon|Park Soi,1.54,Kang Eun-kyung,1.0,12.0,Ended,43.0,1,1,0,20
South Korea,KR,2024-06-16,TV,5,Miss Night and Day,Miss Night and Day: Limited Series,1,English,231749.0,tv,Miss Night and Day,Sci-Fi & Fantasy|Comedy|Mystery,65.0,2024-06-15,8.503,143.0,5.5357,ko,KR,,,Lee Jung-eun|Moon Ye-won|Bae Hae-seon|Jung Eun-ji|Kim Ah-young,1.64,Lee Hyung-min,1.0,16.0,Ended,1.0,1,1,0,20
South Korea,KR,2024-06-16,TV,6,Love After Divorce,Love After Divorce: Season 5,6,English,128979.0,tv,Love After Divorce,Reality,90.0,2021-07-11,9.1,7.0,4.3714,ko,,,,,0.0,,7.0,82.0,Returning Series,1071.0,1,5,1,20
South Korea,KR,2024-06-16,TV,7,Bridgerton,Bridgerton: Season 3,4,English,91239.0,tv,Bridgerton,Drama,,2020-12-25,8.1,3148.0,114.7094,en,US,,,Claudia Jessie|Ruth Gemmell|Luke Thompson|Golda Rosheuvel|Yerin Ha,4.14,Chris Van Dusen,4.0,32.0,Returning Series,1269.0,0,3,1,20
South Korea,KR,2024-06-16,TV,8,Teenage Parents,Teenage Parents: Season 5,2,English,194491.0,tv,Teenage Parents,Reality,85.0,2022-03-06,0.0,0.0,2.9139,ko,KR,,,,0.0,,5.0,132.0,Returning Series,833.0,1,5,1,20
South Korea,KR,2024-06-16,TV,9,Kaiju No. 8,Kaiju No. 8: Season 1,9,English,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,64.0,0,1,0,20
South Korea,KR,2024-06-16,TV,10,Queen of Divorce,Queen of Divorce: Season 1,1,English,222425.0,tv,Queen of Divorce,Drama|Crime,80.0,2024-01-31,6.615,13.0,3.5116,ko,KR,,,Na Young-hee|Lee Doo-seok|Kang Ki-young|Lee Ji-ah|Seo Hye-won,1.42,Jeong Hee-seon,1.0,12.0,Ended,137.0,1,1,0,20
South Korea,KR,2024-06-09,Films,1,Under Paris,,1,English,1001311.0,movie,Under Paris,Action|Horror,102.0,2024-06-04,5.923,1376.0,5.1065,fr,FR,0.0,0.0,Daniel Delume|Victor Pontecorvo|Timi-Joy Marbot|Karina Testa|Gloria Hazanavicius,2.08,Xavier Gens,,,Released,5.0,0,1,0,20
South Korea,KR,2024-06-09,Films,2,Citizen of a Kind,,3,English,696047.0,movie,Citizen of a Kind,Comedy|Crime,113.0,2024-01-24,7.529,34.0,1.3604,ko,KR,0.0,11976305.0,Ra Mi-ran|Ahn Eun-jin|Lee Kyu-ho|Yeom Hye-ran|Kim Ja-young,1.65,Park Young-ju,,,Released,137.0,1,1,0,20
South Korea,KR,2024-06-09,Films,3,Atlas,,3,English,614933.0,movie,Atlas,Science Fiction|Action,118.0,2024-05-23,6.68,1499.0,6.1983,en,US,100000000.0,0.0,Lana Parrilla|Jennifer Lopez|Simu Liu|Tracy Todd|Abraham Popoola,4.52,Brad Peyton,,,Released,17.0,0,1,0,20
South Korea,KR,2024-06-09,Films,4,By Quantum Physics: A Nightlife Venture,,2,English,619166.0,movie,By Quantum Physics: A Nightlife Venture,Crime,119.0,2019-09-25,6.05,20.0,0.9977,ko,KR,0.0,0.0,Yoon Jae-in|Seo Yea-ji|Kim Sang-ho|Lim Cheol-soo|Hyun Bong-sik,1.74,Lee Seong-tae,,,Released,1719.0,1,1,0,20
South Korea,KR,2024-06-09,Films,5,Godzilla Minus One,,1,English,940721.0,movie,Godzilla Minus One,Science Fiction|Horror|Action,124.0,2023-11-03,7.582,2997.0,9.4785,ja,JP,15000000.0,113676322.0,Minami Hamabe|Ryunosuke Kamiki|Sakura Ando|Yuki Yamada|Shoji Omiya,2.6,Takashi Yamazaki,,,Released,219.0,0,1,0,20
South Korea,KR,2024-06-09,Films,6,Holy Punch,,3,English,1208997.0,movie,Holy Punch,Action|Comedy,98.0,2024-03-20,4.1,4.0,0.7797,ko,KR,0.0,0.0,Choi Yoon-bin|Kim Byeong-ok|Choi Jun-woo|Ji Seung-hyun|Han Tae-il,1.19,Koh Hoon,,,Released,81.0,1,1,0,20
South Korea,KR,2024-06-09,Films,7,Han Gong-ju,,1,English,229304.0,movie,Han Gong-ju,Drama,112.0,2014-04-17,7.228,125.0,1.6172,ko,KR,0.0,0.0,Kim Hyun-joon|Chun Woo-hee|Kwon Beom-taek|Kimchoi Yong-joon|Oh Hee-jun,1.47,Lee Su-jin,,,Released,3706.0,1,1,0,20
South Korea,KR,2024-06-09,Films,8,The Five,,2,English,1079394.0,movie,The Five,Western,75.0,2023-01-07,5.9,44.0,1.4133,en,,0.0,0.0,John Marrs|Michael P. Walker|Paul Bloom|Cat Roberts|Todd South,0.4,Travis Mills,,,Released,519.0,0,1,0,20
South Korea,KR,2024-06-09,Films,9,Baki Hanma VS Kengan Ashura,,1,English,1263421.0,movie,Baki Hanma VS Kengan Ashura,Animation|Action|Fantasy,60.0,2024-06-05,7.426,317.0,3.6472,ja,JP,0.0,0.0,Nobunaga Shimazaki|Tatsuhisa Suzuki,1.66,Toshiki Hirano,,,Released,4.0,0,1,0,20
South Korea,KR,2024-06-09,Films,10,Fatal Intuition,,1,English,369443.0,movie,Fatal Intuition,Thriller|Crime,109.0,2015-10-28,5.684,38.0,0.9293,ko,KR,0.0,0.0,Jang In-sub|Seo Hyun-woo|Yoo Hai-jin|Choi Yoo-song|Lee You-young,1.6,Yun Jun-hyung,,,Released,3147.0,1,1,0,20
South Korea,KR,2024-06-09,TV,1,The 8 Show,The 8 Show: Limited Series,4,English,156484.0,tv,The 8 Show,Drama|Mystery,,2024-05-17,7.229,306.0,5.8156,ko,KR,,,Park Jeong-min|Ryu Jun-yeol|Chun Woo-hee|Bae Sung-woo|Lee Zoo-young,1.81,Han Jae-rim,1.0,8.0,Ended,23.0,1,1,0,20
South Korea,KR,2024-06-09,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,4,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1891.0,0,1,0,20
South Korea,KR,2024-06-09,TV,3,The Atypical Family,The Atypical Family: Limited Series,6,English,232616.0,tv,The Atypical Family,Drama|Sci-Fi & Fantasy,70.0,2024-05-04,8.202,109.0,6.4597,ko,KR,,,Claudia Kim|Jang Ki-yong|Chun Woo-hee|Choi Seung-yoon|Park Soi,1.54,Kang Eun-kyung,1.0,12.0,Ended,36.0,1,1,0,20
South Korea,KR,2024-06-09,TV,4,Hierarchy,Hierarchy: Limited Series,1,English,226527.0,tv,Hierarchy,Drama,60.0,2024-06-07,7.603,160.0,7.9433,ko,KR,,,Kim Jae-won|Roh Jeong-eui|Lee Chae-min|Choi Won-young|Bae Hae-seon,2.2,Choo Hye-mi|Bae Hyun-jin,1.0,7.0,Ended,2.0,1,1,0,20
South Korea,KR,2024-06-09,TV,5,Love After Divorce,Love After Divorce: Season 5,5,English,128979.0,tv,Love After Divorce,Reality,90.0,2021-07-11,9.1,7.0,4.3714,ko,,,,,0.0,,7.0,82.0,Returning Series,1064.0,1,5,1,20
South Korea,KR,2024-06-09,TV,6,Teenage Parents,Teenage Parents: Season 5,1,English,194491.0,tv,Teenage Parents,Reality,85.0,2022-03-06,0.0,0.0,2.9139,ko,KR,,,,0.0,,5.0,132.0,Returning Series,826.0,1,5,1,20
South Korea,KR,2024-06-09,TV,7,Kaiju No. 8,Kaiju No. 8: Season 1,8,English,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,57.0,0,1,0,20
South Korea,KR,2024-06-09,TV,8,Korean Fried Chicken Rhapsody,Korean Fried Chicken Rhapsody: Season 1,2,English,253265.0,tv,Korean Fried Chicken Rhapsody,Documentary,,2024-05-30,0.0,0.0,0.9734,ko,KR,,,Paik Jong-won,0.78,,1.0,2.0,Ended,10.0,1,1,0,20
South Korea,KR,2024-06-09,TV,9,Frankly Speaking,Frankly Speaking: Limited Series,6,English,211705.0,tv,Frankly Speaking,Comedy|Drama,80.0,2024-05-01,6.957,23.0,5.7848,ko,KR,,,Go Kyung-pyo|Kang Hanna|Kim Sae-byuk|Hwang Sung-bin|Lee Bom-so-ri,1.76,Jang Ji-yeon,1.0,12.0,Ended,39.0,1,1,0,20
South Korea,KR,2024-06-09,TV,10,A Clean Sweep,A Clean Sweep 2024,8,English,203552.0,tv,A Clean Sweep,Reality,110.0,2022-06-06,5.0,2.0,2.3046,ko,KR,,,Lee Seung-yuop|Kim Sung-keun|Jeong Seong-hoon|Geun-Woo Jung|Lee Taek-geun,0.36,,4.0,119.0,Returning Series,734.0,1,1,0,20
South Korea,KR,2024-06-02,Films,1,Citizen of a Kind,,2,English,696047.0,movie,Citizen of a Kind,Comedy|Crime,113.0,2024-01-24,7.529,34.0,1.3604,ko,KR,0.0,11976305.0,Ra Mi-ran|Ahn Eun-jin|Lee Kyu-ho|Yeom Hye-ran|Kim Ja-young,1.65,Park Young-ju,,,Released,130.0,1,1,0,20
South Korea,KR,2024-06-02,Films,2,Atlas,,2,English,614933.0,movie,Atlas,Science Fiction|Action,118.0,2024-05-23,6.68,1499.0,6.1983,en,US,100000000.0,0.0,Lana Parrilla|Jennifer Lopez|Simu Liu|Tracy Todd|Abraham Popoola,4.52,Brad Peyton,,,Released,10.0,0,1,0,20
South Korea,KR,2024-06-02,Films,3,Holy Punch,,2,English,1208997.0,movie,Holy Punch,Action|Comedy,98.0,2024-03-20,4.1,4.0,0.7797,ko,KR,0.0,0.0,Choi Yoon-bin|Kim Byeong-ok|Choi Jun-woo|Ji Seung-hyun|Han Tae-il,1.19,Koh Hoon,,,Released,74.0,1,1,0,20
South Korea,KR,2024-06-02,Films,4,The Five,,1,English,1079394.0,movie,The Five,Western,75.0,2023-01-07,5.9,44.0,1.4133,en,,0.0,0.0,John Marrs|Michael P. Walker|Paul Bloom|Cat Roberts|Todd South,0.4,Travis Mills,,,Released,512.0,0,1,0,20
South Korea,KR,2024-06-02,Films,5,Picnic,,2,English,317130.0,movie,Picnic,Drama,13.0,2010-03-11,2.0,1.0,2.0436,en,,0.0,0.0,Sveta Zhukovska|Marko Mihailovic|Nacho Medina,0.35,Gerardo Herrero Pereda,,,Released,5197.0,0,1,0,20
South Korea,KR,2024-06-02,Films,6,No Tears for the Dead,,1,English,265851.0,movie,No Tears for the Dead,Action|Thriller|Drama,117.0,2014-06-04,7.234,282.0,2.5913,ko,KR,0.0,4500000.0,Brian Tee|Jun Kim|Skoti Collins|Kang Hanna|Dana Lee,2.18,Lee Jeong-beom,,,Released,3651.0,1,1,0,20
South Korea,KR,2024-06-02,Films,7,12.12: The Day,,4,English,919207.0,movie,12.12: The Day,Drama|Thriller|Action|War|History|Crime,142.0,2023-11-22,7.486,141.0,2.6725,ko,KR,0.0,0.0,Jung Hae-in|Lee Jun-hyuk|Hwang Jung-min|Jung Woo-sung|Kim Eui-sung,2.14,Kim Sung-soo,,,Released,193.0,1,1,0,20
South Korea,KR,2024-06-02,Films,8,"Secretly, Greatly",,1,English,199584.0,movie,"Secretly, Greatly",Action|Drama|Comedy,124.0,2013-06-05,6.983,210.0,2.2468,ko,KR,0.0,0.0,Um Tae-goo|Choi Woo-shik|Kim Soo-hyun|Park Eun-bin|Kim Sung-kyun,2.23,Jang Cheol-soo,,,Released,4015.0,1,1,0,20
South Korea,KR,2024-06-02,Films,9,By Quantum Physics: A Nightlife Venture,,1,English,619166.0,movie,By Quantum Physics: A Nightlife Venture,Crime,119.0,2019-09-25,6.05,20.0,0.9977,ko,KR,0.0,0.0,Yoon Jae-in|Seo Yea-ji|Kim Sang-ho|Lim Cheol-soo|Hyun Bong-sik,1.74,Lee Seong-tae,,,Released,1712.0,1,1,0,20
South Korea,KR,2024-06-02,Films,10,Colors of Evil: Red,,1,English,1115395.0,movie,Colors of Evil: Red,Crime|Thriller|Mystery,112.0,2024-05-29,6.69,250.0,1.4934,pl,PL,0.0,0.0,Michał Karmowski|Michał Burdan|Zbigniew Stryj|Jakub Gierszał|Łukasz Pawłowski,1.18,Adrian Panek,,,Released,4.0,0,1,0,20
South Korea,KR,2024-06-02,TV,1,The 8 Show,The 8 Show: Limited Series,3,English,156484.0,tv,The 8 Show,Drama|Mystery,,2024-05-17,7.229,306.0,5.8156,ko,KR,,,Park Jeong-min|Ryu Jun-yeol|Chun Woo-hee|Bae Sung-woo|Lee Zoo-young,1.81,Han Jae-rim,1.0,8.0,Ended,16.0,1,1,0,20
South Korea,KR,2024-06-02,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,3,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1884.0,0,1,0,20
South Korea,KR,2024-06-02,TV,3,The Atypical Family,The Atypical Family: Limited Series,5,English,232616.0,tv,The Atypical Family,Drama|Sci-Fi & Fantasy,70.0,2024-05-04,8.202,109.0,6.4597,ko,KR,,,Claudia Kim|Jang Ki-yong|Chun Woo-hee|Choi Seung-yoon|Park Soi,1.54,Kang Eun-kyung,1.0,12.0,Ended,29.0,1,1,0,20
South Korea,KR,2024-06-02,TV,4,Love After Divorce,Love After Divorce: Season 5,4,English,128979.0,tv,Love After Divorce,Reality,90.0,2021-07-11,9.1,7.0,4.3714,ko,,,,,0.0,,7.0,82.0,Returning Series,1057.0,1,5,1,20
South Korea,KR,2024-06-02,TV,5,Kaiju No. 8,Kaiju No. 8: Season 1,7,English,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,50.0,0,1,0,20
South Korea,KR,2024-06-02,TV,6,Frankly Speaking,Frankly Speaking: Limited Series,5,English,211705.0,tv,Frankly Speaking,Comedy|Drama,80.0,2024-05-01,6.957,23.0,5.7848,ko,KR,,,Go Kyung-pyo|Kang Hanna|Kim Sae-byuk|Hwang Sung-bin|Lee Bom-so-ri,1.76,Jang Ji-yeon,1.0,12.0,Ended,32.0,1,1,0,20
South Korea,KR,2024-06-02,TV,7,Bridgerton,Bridgerton: Season 3,3,English,91239.0,tv,Bridgerton,Drama,,2020-12-25,8.1,3148.0,114.7094,en,US,,,Claudia Jessie|Ruth Gemmell|Luke Thompson|Golda Rosheuvel|Yerin Ha,4.14,Chris Van Dusen,4.0,32.0,Returning Series,1255.0,0,3,1,20
South Korea,KR,2024-06-02,TV,8,A Clean Sweep,A Clean Sweep 2024,7,English,203552.0,tv,A Clean Sweep,Reality,110.0,2022-06-06,5.0,2.0,2.3046,ko,KR,,,Lee Seung-yuop|Kim Sung-keun|Jeong Seong-hoon|Geun-Woo Jung|Lee Taek-geun,0.36,,4.0,119.0,Returning Series,727.0,1,1,0,20
South Korea,KR,2024-06-02,TV,9,Queen of Tears,Queen of Tears: Limited Series,13,English,215720.0,tv,Queen of Tears,Drama|Comedy,,2024-03-09,8.415,443.0,16.3883,ko,KR,,,Kim Ji-won|Kim Soo-hyun|Jung Jin-young|Na Young-hee|Jeon Bae-soo,2.04,Park Ji-eun|Jang Young-woo|Kim Hee-won,1.0,16.0,Ended,85.0,1,1,0,20
South Korea,KR,2024-06-02,TV,10,Korean Fried Chicken Rhapsody,Korean Fried Chicken Rhapsody: Season 1,1,English,253265.0,tv,Korean Fried Chicken Rhapsody,Documentary,,2024-05-30,0.0,0.0,0.9734,ko,KR,,,Paik Jong-won,0.78,,1.0,2.0,Ended,3.0,1,1,0,20
South Korea,KR,2024-05-26,Films,1,Citizen of a Kind,,1,English,696047.0,movie,Citizen of a Kind,Comedy|Crime,113.0,2024-01-24,7.529,34.0,1.3604,ko,KR,0.0,11976305.0,Ra Mi-ran|Ahn Eun-jin|Lee Kyu-ho|Yeom Hye-ran|Kim Ja-young,1.65,Park Young-ju,,,Released,123.0,1,1,0,20
South Korea,KR,2024-05-26,Films,2,Holy Punch,,1,English,1208997.0,movie,Holy Punch,Action|Comedy,98.0,2024-03-20,4.1,4.0,0.7797,ko,KR,0.0,0.0,Choi Yoon-bin|Kim Byeong-ok|Choi Jun-woo|Ji Seung-hyun|Han Tae-il,1.19,Koh Hoon,,,Released,67.0,1,1,0,20
South Korea,KR,2024-05-26,Films,3,Atlas,,1,English,614933.0,movie,Atlas,Science Fiction|Action,118.0,2024-05-23,6.68,1499.0,6.1983,en,US,100000000.0,0.0,Lana Parrilla|Jennifer Lopez|Simu Liu|Tracy Todd|Abraham Popoola,4.52,Brad Peyton,,,Released,3.0,0,1,0,20
South Korea,KR,2024-05-26,Films,4,Picnic,,1,English,317130.0,movie,Picnic,Drama,13.0,2010-03-11,2.0,1.0,2.0436,en,,0.0,0.0,Sveta Zhukovska|Marko Mihailovic|Nacho Medina,0.35,Gerardo Herrero Pereda,,,Released,5190.0,0,1,0,20
South Korea,KR,2024-05-26,Films,5,12.12: The Day,,3,English,919207.0,movie,12.12: The Day,Drama|Thriller|Action|War|History|Crime,142.0,2023-11-22,7.486,141.0,2.6725,ko,KR,0.0,0.0,Jung Hae-in|Lee Jun-hyuk|Hwang Jung-min|Jung Woo-sung|Kim Eui-sung,2.14,Kim Sung-soo,,,Released,186.0,1,1,0,20
South Korea,KR,2024-05-26,Films,6,Princess Aurora,,1,English,38054.0,movie,Princess Aurora,Crime|Drama|Mystery,106.0,2005-10-27,5.951,51.0,0.7815,ko,KR,0.0,0.0,Park Hyuk-kwon|Uhm Jung-hwa|Kim Seon-hwa|Moon Sung-keun|Kim Ik-tae,1.29,Pang Eun-jin,,,Released,6786.0,1,1,0,20
South Korea,KR,2024-05-26,Films,7,Granny's Got Talent,,2,English,333713.0,movie,Granny's Got Talent,Comedy,108.0,2015-03-05,7.7,13.0,0.9698,ko,KR,0.0,0.0,Kim Won-hae|Lee Eun-mi|Lee Jung-eun|Park Joon-geum|Kim Jung-young,1.64,Shin Han-sol,,,Released,3370.0,1,1,0,20
South Korea,KR,2024-05-26,Films,8,Wish,,2,English,1022796.0,movie,Wish,Animation|Family|Fantasy|Adventure,95.0,2023-11-13,6.228,1731.0,7.9976,en,US,175000000.0,254997360.0,Evan Peters|Chris Pine|Alan Tudyk|Keone Young|Victor Garber,2.83,Chris Buck|Fawn Veerasunthorn,,,Released,195.0,0,1,0,20
South Korea,KR,2024-05-26,Films,9,Golden Kamuy,,1,English,1171462.0,movie,Golden Kamuy,Action|Adventure|Comedy,129.0,2024-01-19,6.909,82.0,3.314,ja,JP,0.0,19077748.0,Kenjiro Tsuda|Mitsuki Takahata|Kento Yamazaki|Anna Yamada|Ken Aoki,2.25,Shigeaki Kubo,,,Released,128.0,0,1,0,20
South Korea,KR,2024-05-26,Films,10,Midway,,2,English,522162.0,movie,Midway,Action|War|History,138.0,2019-11-06,7.107,2648.0,4.7671,en,CA|HK|US,100000000.0,127400000.0,Brandon Sklenar|Woody Harrelson|Luke Evans|Dennis Quaid|Jake Weber,5.03,Roland Emmerich,,,Released,1663.0,0,1,0,20
South Korea,KR,2024-05-26,TV,1,The 8 Show,The 8 Show: Limited Series,2,English,156484.0,tv,The 8 Show,Drama|Mystery,,2024-05-17,7.229,306.0,5.8156,ko,KR,,,Park Jeong-min|Ryu Jun-yeol|Chun Woo-hee|Bae Sung-woo|Lee Zoo-young,1.81,Han Jae-rim,1.0,8.0,Ended,9.0,1,1,0,20
South Korea,KR,2024-05-26,TV,2,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,2,English,85937.0,tv,Demon Slayer: Kimetsu no Yaiba,Animation|Action & Adventure|Sci-Fi & Fantasy,,2019-04-06,8.634,7073.0,18.4465,ja,JP,,,Takahiro Sakurai|Yoshitsugu Matsuoka|Hiro Shimono|Natsuki Hanae|Nobuhiko Okamoto,3.24,,5.0,63.0,Ended,1877.0,0,1,0,20
South Korea,KR,2024-05-26,TV,3,The Atypical Family,The Atypical Family: Limited Series,4,English,232616.0,tv,The Atypical Family,Drama|Sci-Fi & Fantasy,70.0,2024-05-04,8.202,109.0,6.4597,ko,KR,,,Claudia Kim|Jang Ki-yong|Chun Woo-hee|Choi Seung-yoon|Park Soi,1.54,Kang Eun-kyung,1.0,12.0,Ended,22.0,1,1,0,20
South Korea,KR,2024-05-26,TV,4,Love After Divorce,Love After Divorce: Season 5,3,English,128979.0,tv,Love After Divorce,Reality,90.0,2021-07-11,9.1,7.0,4.3714,ko,,,,,0.0,,7.0,82.0,Returning Series,1050.0,1,5,1,20
South Korea,KR,2024-05-26,TV,5,Bridgerton,Bridgerton: Season 3,2,English,91239.0,tv,Bridgerton,Drama,,2020-12-25,8.1,3148.0,114.7094,en,US,,,Claudia Jessie|Ruth Gemmell|Luke Thompson|Golda Rosheuvel|Yerin Ha,4.14,Chris Van Dusen,4.0,32.0,Returning Series,1248.0,0,3,1,20
South Korea,KR,2024-05-26,TV,6,Kaiju No. 8,Kaiju No. 8: Season 1,6,English,207468.0,tv,Kaiju No. 8,Animation|Action & Adventure|Sci-Fi & Fantasy,24.0,2024-04-13,8.5,714.0,33.1278,ja,JP,,,Kengo Kawanishi|Asami Seto|Fairouz Ai|Masaya Fukunishi|Wataru Katoh,1.74,,1.0,23.0,Returning Series,43.0,0,1,0,20
South Korea,KR,2024-05-26,TV,7,Frankly Speaking,Frankly Speaking: Limited Series,4,English,211705.0,tv,Frankly Speaking,Comedy|Drama,80.0,2024-05-01,6.957,23.0,5.7848,ko,KR,,,Go Kyung-pyo|Kang Hanna|Kim Sae-byuk|Hwang Sung-bin|Lee Bom-so-ri,1.76,Jang Ji-yeon,1.0,12.0,Ended,25.0,1,1,0,20
